Звёздное,1345,"Ленсовета ул., дома: 93, 95"
Звёздное,1345,"Московское шоссе, дома: 5, 26, 28, 30, 30 к2, 32, 34, 36, 38"
Звёздное,1346,"Звездная ул., дома: 8"
Звёздное,1346,"Ленсовета ул., дома: 72, 74, 76, 78, 80"
Звёздное,1346,"Пулковская ул., дома: 10 к1, 17, 19"
Звёздное,1347,"Дунайский пр., дома: 24, 26/77"
Звёздное,1347,"Космонавтов пр., дома: 75"
Звёздное,1348,"Звездная ул., дома: 5 к1, 7 к2, 9 к1"
Звёздное,1348,"Ленсовета ул., дома: 88, 90"
Звёздное,1349,"Дунайский пр., дома: 5, 7, 7 к3"
Звёздное,1350,"Дунайский пр., дома: 3, 3 к2, 3 к3, 3 к4, 5 к4, 5 к5, 5 к6, 5 к7"
Звёздное,1351,"Пулковское шоссе, дома: 18, 20, 20 к4,   22, 22 к3, 24 к 2, 26, 26 к 3, 26 к5, 26 к6, 26 к7, 30 к2, 30 к3, 32, 34 к1, 36"
Звёздное,1352,"Пулковская ул., дома: 2 к1, 2 к3, 4 к1,  6 к1, 6 к2, 6 к3, 6 к4, 7"
Новоизмайловское,1367,"Благодатная ул., дома: 29, 31, 33"
Новоизмайловское,1367,"Варшавская ул., дома: 17, 19 к1, 19 к2, 19 к5, 21, 21 к1"
Новоизмайловское,1368,"Благодатная ул., дома: 21, 23, 25, 27"
Новоизмайловское,1368,"Кузнецовская ул., дома: 18, 20, 22, 24, 26"
Новоизмайловское,1368,"Новоизмайловский пр., дома: 2, 4, 5, 8 к2, 14"
Новоизмайловское,1369,"Благодатная ул., дома: 1, 3, 5, 9, 13, 15, 17, 19"
Новоизмайловское,1369,"Новоизмайловский пр., дома: 1, 3, 9"
Новоизмайловское,1370,"Кубинская ул., дома: 10, 14, 16"
Новоизмайловское,1370,"Кузнецовская ул., дома: 4, 6, 8, 8 к3, 10, 10 к3, 12, 14, 16"
Новоизмайловское,1371,"Бассейная ул., дома: 10"
Новоизмайловское,1371,"Варшавская ул., дома: 23 к1, 23 к2, 23 к3"
Новоизмайловское,1371,"Кузнецовская ул., дома: 11"
Новоизмайловское,1372,"Бассейная ул., дома: 25"
Новоизмайловское,1372,"Варшавская ул., дома: 25, 27 к1, 27 к2, 29 к1, 29 к2, 31"
Новоизмайловское,1373,"Бассейная ул., дома: 17, 23"
Новоизмайловское,1373,"Новоизмайловский пр., дома:  18 к1,  18 к2, 20 к1, 20 к2, 20 к3"
Новоизмайловское,1374,"Бассейная ул., дома: 15"
Новоизмайловское,1374,"Новоизмайловский пр., дома: 13, 15, 17, 19, 21, 27"
№15,202,"Сиреневый бул., дом № 20.  Сиреневый бул., дом №16 корп. 2, школа № 83 (филиал)"
№15,202,"Сиреневый бул., дом № 18 корп. 2, школа № 83."
№15,203,"Сиреневый бул., дом № 8 корп. 2, школа № 110."
№15,204,"пр. Художников» дом № 43/14.  Сиреневый бул., дом № 16 корп. 2, школа № 83 (филиал)"
№15,204,"Сиреневый бул., дом №18 корп. 2, школа № 83."
№15,205,"Сиреневый бул., дом № 15"
Кронверкское,1624,"Большая Пушкарская улица, дома:  39, 41, 43, 45, 47, 62"
Кронверкское,1624,"Большой проспект П.С., дома:   61/3, 63, 65, 67, 69, 71"
Кронверкское,1624,"Каменноостровский проспект, дома: 24, 26-28, 34, 36/73"
Кронверкское,1624,"Кронверкская улица, дома:  25, 27, 29/37"
Кронверкское,1625,"Большая Монетная улица, дома:  3, 4, 5, 6, 7, 9, 9А, 10,11"
Кронверкское,1625,"Каменноостровский проспект, дома:  18/11, 20, 22"
Кронверкское,1625,"Кронверкская улица, дома:  12,14,15,16,17/1"
Кронверкское,1625,"Матвеевский переулок, дома:  2В"
Кронверкское,1625,"Мира улица, дома: 1/9, 2/11, 6, 7, 9,10"
Кронверкское,1626,"Каменноостровский проспект, дома: 2, 4, 6, 8,12,14,16"
Кронверкское,1626,"Кронверкская улица, дома: 1, 3"
Кронверкское,1626,"Кронверкский проспект, дома:  23, 25, 27, 29, 31, 33, 35"
Посадский,1627,Крейсер «Аврора»
Посадский,1627,"Крестьянский переулок, дома: 5"
№15,205,"пр. Художников, дом № 41.  ул. Кустодиева, дом №18 корп. 2, школа №112"
№15,205,"ул. Кустодиева, дом № 18 корп. 2, школа № 112."
№15,206,"пр. Художников, дом № 39 (корпус 1).  ул. Кустодиева, дом №18 корп. 2, школа №112"
№15,206,"ул. Кустодиева, дом № 18 корп. 2, школа №112."
№15,207,"ул. Кустодиева, дом № 18 корп. 2, школа № 112."
№15,208,"ул. Руднева, дома №№ 22 (корпуса 1, 2), 24"
№15,208,"Сиреневый бул., дома №№ 22/26, 23 (корпуса 1, 2), 25 (корпус 1).  Сиреневый бул., дом № 16 корп. 2, школа № 83 (филиал)"
№15,208,"Сиреневый бул., дом №18 корп. 2, школа № 83."
№15,209,"ул. Руднева, дома №№ 19 (корпус 1), 21 (корпуса 1, 2, 3). ул. Руднева, дом № 23, школа № 103"
№15,209,"ул. Руднева, дом № 23, школа № 103."
№15,210,"пр. Просвещения, дом № 66. ул. Руднева, дом № 23, школа № 103"
№15,210,"ул. Руднева, дом № 23, школа № 103."
№15,211,"пр. Просвещения, дом № 45"
№15,211,"ул. Руднева, дома №№ 9 (корпус 3), 11, 13 (корпус 1). ул. Руднева, дом № 5 корп. 3, школа № 118"
№15,211,"ул. Руднева, дом № 5 корп. 3, школа № 118."
№15,212," пр. Художников, дом № 29 корп. 3, школа № 61"
№15,212,"пр. Художников, дом № 29 корп. 3, школа № 61."
№15,213,"пр. Просвещения, дом № 39 (корпуса 1» 2).  пр. Художников, дом № 29 корп. 3, школа № 61"
№15,213,"пр. Художников, дом № 29 корп. 3, школа № 61."
№15,214,"пр. Художников, дом № 29 корп. 3, школа № 61."
№15,215,"Поэтический бул., дома №№ 9,11 (корпуса 1» 2, 4), 13"
№15,215,"пр. Художников, дома №№ 17(корпус 1), 19(корпус 1), 21, 23(корпус 1).  Поэтический бул., дом № 15, школа № 62"
№15,215,"Поэтический бул., дом № 15, школа № 62."
№15,216,"пр. Луначарского, дома №№ 66(корпус 2), 68(корпуса 1, 2, 3), 70(корпус 1)"
№15,216,"Поэтический бул., дома №№ 17.  Поэтический бул., дом № 15, школа № 62"
№15,216,"Поэтический бул., дом № 15, школа № 62."
№15,217,"Поэтический бул., дома №№ 19, 21/10"
№15,217,"ул. Руднева, дома №№ 6(корпус 1), 8(корпус 2).  Поэтический бул., дом № 15, школа № 62"
№15,217,"Поэтический бул., дом № 15, школа № 62."
№15,218,"ул. Руднева, дом № 5 корп. 3, школа № 118."
№15,219,"пр. Луначарского, дома №№ 74, 76, 76(корпус 2)"
№15,219,"ул. Руднева, дома №№ 1, 3(корпус 2), 5(корпус 2).  ул. Руднева, дом № 5 корп. 3, школа №118"
№15,219,"ул. Руднева, дом № 5 корп. 3, школа № 118."
№15,220,"ул. Руднева, дом № 5 корп. 3, школа № 118."
Парнас,221,"пр. Энгельса, дома №№ 149(корпус 2), 151 (корпуса 1, 2).  ул. Есенина, дом № 34 корп. 2, школа № 114"
Парнас,221,"ул. Есенина, дом № 34 корп. 2, школа № 114."
Парнас,222,"Придорожная алл., дом № 3.  ул. Есенина, дом № 36 корп. 2, школа № 559"
Парголово,291,"Кооперативная ул., дома: с 3 по 18;"
Парнас,222,"ул. Есенина, дом № 36 корп. 2, школа № 559."
Парнас,223,"ул. Есенина, дом № 34 корп. 2, школа № 114."
Парнас,224,"пр. Энгельса, дом № 143(корпуса 1, 3).  ул. Есенина, дом № 34 корп. 2, школа № 114"
Парнас,224,"ул. Есенина, дом № 34 корп. 2, школа № 114."
Парнас,225,"ул. Есенина, дом № 34 корп. 2, школа № 114."
Парнас,226,"Сиреневый бул., дом № 2(корпус 1).  ул. Есенина, дом № 36 корп. 2, школа № 559"
Парнас,226,"ул. Есенина, дом № 36 корп. 2, школа № 559."
Парнас,227,"Сиреневый бул., дом № 4(корпус 2). Сиреневый бул., дом № 8 корп. 2, школа № 110"
Парнас,227,"Сиреневый бул., дом № 8 корп. 2, школа №110."
Парнас,228,"пр. Художников, дом № 34/12. Сиреневый бул., дом № 8 корп. 2, школа № 110"
Парнас,228,"Сиреневый бул., дом № 8 корп. 2, школа № 110."
Парнас,229,"Сиреневый бул., дом № 7(корпус 1).  пр. Просвещения, дом № 46, школа № 605"
Парнас,229,"пр. Просвещения, дом № 46, школа № 605."
Парнас,230,"пр. Художников, дом № 30(корпуса 1, 2).  пр. Просвещения, дом № 46, школа № 605"
Парнас,230,"пр. Просвещения, дом № 46, школа № 605."
Парнас,231,"пр. Просвещения, дом № 46, школа № 605."
Парнас,232,"пр. Просвещения, дом № 35.  пр. Художников, дом № 24 корп. 2, школа № 120"
Парнас,232,"пр. Художников, дом № 24 корп. 2, школа № 120."
Парнас,233,"пр. Художников, дома №№ 24(корпуса 3, 4), 26(корпуса 2, 4).  пр. Художников, дом № 24 корп. 2, школа № 120"
Парнас,233,"пр. Художников, дом № 24 корп. 2, школа № 120."
Парнас,234,"пр. Художников, дома №№ 20(корпус 1), 22(корпус 2), 24( корпус 1).  пр. Художников, дом № 24 корп. 2, школа № 120"
Парнас,234,"пр. Художников, дом № 24 корп. 2, школа № 120."
Парнас,235,"Поэтический бул., дом № 5"
Парнас,235,"пр. Художников, дом № 18 (корпуса 1, 2). Поэтический бул., дом № 3 корп. 2, школа № 135"
Парнас,235,"Поэтический бул., дом № 3 корп. 2, школа № 135."
Парнас,236,"пр. Художников, дом № 16. Поэтический бул., дом № 3 корп. 2, школа № 135"
Парнас,236,"Поэтический бул., дом № 3 корп. 2, школа № 135."
Парнас,237,"Поэтический бул., дом № 3. Поэтический бул., дом № 5 корп. 3, школа №115"
Парнас,237,"Поэтический бул., дом № 5 корп. 3, школа №115."
Парнас,238,"Поэтический бул., дом № 1 (корпус 1). Поэтический бул., дом № 5 корп. 3, школа № 115"
Парнас,238,"Поэтический бул., дом № 5 корп. 3, школа № 115."
Парнас,239,"пр. Просвещения, дом № 33(корпуса 1, 2). Поэтический бул., дом №5 корп.З, школа №115"
Парнас,239,"Поэтический бул., дом №5 корп. 3, школа №115."
Парнас,240,"пр. Просвещения, дома №№ 23, 27.  ул. Есенина, дом № 24, школа № 518"
Парнас,240,"ул. Есенина, дом № 24, школа № 518."
Парнас,241,"ул. Есенина, дом № 24, школа № 518."
Новоизмайловское,1375,"Варшавская ул., дома: 35, 37 к2"
Новоизмайловское,1375,"Новоизмайловский пр., дома: 18 к3,    20 к4, 22 к1, 24 к1, 24 к2, 24 к3,    26 к1, 26 к2, 26 к3, 26 к4, 28 к1,  30 к1,  30 к2,  30 к3,  32 к1,  32 к2, 34 к1"
Новоизмайловское,1376,"Варшавская ул., дома: 37 к1, 39 к1, 39 к2"
Новоизмайловское,1377,"Варшавская ул., дома: 41 к1, 41 к2, 41 к3, 41 к4, 43 к1, "
Новоизмайловское,1377,"Новоизмайловский пр., дома: 32 к3, 32 к4"
Новоизмайловское,1378,"Варшавская ул., дома:  43, 45 к1,  45 к2,  45 к3,  45 к4, 47 к1, 49, 51 к1"
Новоизмайловское,1379,"Новоизмайловский пр., дома: 36 к1, 36 к2, 36 к3, 38 к1, 38 к2, 38 к3, 38 к4, 40, 42 к1, 42 к2, 42 к3, 44 к1, 44 к2, 44 к3, 44 к4, 44 к5"
Новоизмайловское,1380,"Варшавская ул., дома: 53, 55, 59"
Новоизмайловское,1380,"Ленинский пр., дома: 162, 162 к2, 162 к3, 164, 166: 170, 172, 174"
Новоизмайловское,1380,"Новоизмайловский пр., дома: 46 к1"
Новоизмайловское,1381,"Варшавская ул., дома: 61, 61 к1, 63 к1, 65"
Новоизмайловское,1381,"Краснопутиловская ул., дома: 90, 92, 94"
Новоизмайловское,1381,"Ленинский пр., дома: 155, 157"
Новоизмайловское,1382,"Новоизмайловский пр., дома: 31, 33, 35, 37, 39, 39 к2,  45, 49, 51, 53, 55, 57, 57 к2, 63, 67, 69"
Новоизмайловское,1383,"Бассейная ул., дома: 1, 3, 5, 7, 11, 13"
Новоизмайловское,1383,"Кубинская ул., дома: 20, 22, 24, 26, 28, 30"
Новоизмайловское,1384,"Краснопутиловская ул., дома: 50 к2"
Новоизмайловское,1384,"Кубинская ул., дома: 34, 36, 38, 40, 42, 48, 50, 52, 54, 56"
Новоизмайловское,1385,"Краснопутиловская ул., дома: 52, 54, 56 к2, 58, 62, 64, 66 к2, 68"
Новоизмайловское,1386,"Краснопутиловская ул., дома: 72, 74, 76 к2, 78, 80, 82, 84"
Новоизмайловское,1386,"Новоизмайловский пр., дома: 71, 73, 75, 79, 81, 85, 101"
Новоизмайловское,1387,"Краснопутиловская ул., дома: 77, 79, 83, 85, 89, 91, 93"
Новоизмайловское,1387,"Ленинский пр., дома: 152 к2, 152 к3, 154, 154 к2, 156 к2, 156 к3, 158"
Парголово,291,"ул. Вологдина (Торфяное), дома: с 1 по 19;"
Парголово,291,"Донецкая ул. (Торфяное), дома: с 3 по 20;"
Парголово,291,"Парнасная ул. (Торфяное), дома: с 1 по 19;"
Парголово,291,"Старожиловская ул. (Торфяное), дома: с 1 по 25;"
Парголово,291,СНТ «Климовец»
Парголово,292,"Вокзальная ул., дома: с 1 по 24, "
Парголово,292,"Горная ул., дома: с 3 по 7, "
Парголово,292,"Дорога в Каменку, дома: с 1 по 5, "
Парголово,292,"Заводская ул., дома: с 1 по 24, "
Парголово,292,"Заречная ул., дома: с 4 по 23, "
Парголово,292,"ул. Ломоносова, дома: с 1 по 120, "
Парголово,292,"ул. Некрасова, дома: с 1 по 76, "
Парголово,292,"Парковая ул., дома: с 1 по 19, "
Парголово,292,"Пляжевая ул., дома: с 2 по 40, "
Парголово,293,"1-й пер.(Михайловка), дома: с 4 по 15;"
Парголово,293,"2-й пер. (Михайловка), дома: с 1 по 7;"
Парголово,293,"3-й пер. (Михайловка), дома: с 3 по 36;"
Парголово,293,"4-й пер. (Михайловка), дома: с 2 по 10в;"
Парголово,293,"Ангарская ул. (Михайловка), дома: с 2 по 22;"
Парголово,293,"Байкальская ул. (Михайловка), дома: с 3 по 74;"
Парголово,293,"Вологодская ул. (Михайловка), дома: с 20 по 40;"
Парголово,293,"Вятская ул. (Михайловка), дом № 6;"
Парголово,293,"Дальневосточная ул. (Михайловка), дома: с 1 по 40;"
Парголово,293,"Вятская ул. (Михайловка), дом № 8;"
Парголово,293,"Дорога в Каменку, дом № 31;"
Парголово,293,"Енисейская ул. (Михайловка), дом № 7;"
Парголово,293,"Зональная ул. (Михайловка), дома: с 5/35 по 51;"
Парголово,293,"Кабаловская ул. (Михайловка), дома: с 8 по 16;"
Парголово,293,"Каменный пр. (Михайловка), дома: с 2а по 51;"
Парголово,293,"Кемеровская ул. (Михайловка), дома: с 24 по 72;"
Парголово,293,"Красноярская ул. (Михайловка), дома: с 2 по 82;"
Парголово,293,"ул. Ленина (Михайловка), дома: с 1 по 68;"
Парголово,293,"Невьянская ул. (Михайловка), дом № 4;"
Парголово,293,"Норильская ул. (Михайловка), дома: 18, 19, 29;"
Парголово,293,"ул. Первого Мая, дома: с 1 по 65, 69(корпус 3);"
Парголово,293,"Спасская ул. (Михайловка), дома: с 1 по 23;"
Парголово,293,"Томская ул. (Михайловка), дома: 14, 20;"
Парголово,293,"Торфяная ул. (Михайловка), дома: с 1/40 по 62;"
Парголово,293,"Фабричная ул. (Михайловка), дома: с 1 по 19;"
Парголово,293,"Хабаровская ул. (Михайловка), дома: с 1 по 66."
Парголово,294,"ул. 1-я Успенка, дома: с 1 по 40а;"
Парголово,294,"ул. Первого Мая, дома: 68, 68 к. 2, 72/2, с 79 по 101, 105, 107 (корпуса 1, 2, 3, 4, 5, 6, 7, 8, 9);"
Парголово,294,"Тихоокеанская ул., дома: 5, 17, 18 корпус 1."
Парголово,295,"Выборгское шос., дома: с 238б по 348, 354, 356, 356а, с 387 по 499"
Парголово,295,"Железнодорожная ул., дом № 22;"
Парголово,295,"Ключевая ул., дома: с 1 по 75а;"
Парголово,295,"Колхозная ул., дома: с 1 по 37;"
Парголово,295,"Озерная ул., дома: с 1 по 67а;"
Парголово,295,"Песочная ул., дома: с 3 по 42;"
Парголово,295,"Пионерская ул., дома: с 2 по 40;"
Парголово,295,"Подгорная ул., дома: с 1 по 96а;"
Парголово,295,"Полевая ул., дома: с 3 по 45;"
Парголово,295,"Социалистическая ул., дом № 5;"
Парголово,295,"Тростниковая ул., дома: с 1 по 24;"
Парголово,295,"Фермерский пер., дом № 12;"
Парголово,295,"Центральный пер., дома: с 2 по 28;"
Парголово,295,"ул. Шишкина, дома: с 3 по 316."
Парголово,296,"Березовая алл. (Осиновая Роща), дома: с 1 по 20;"
Парголово,296,"Брусничная ул. (Осиновая Роща), дома: с 1 по12;"
Парголово,296,"Вересковая ул. (Осиновая Роща), дом № 25;"
Парголово,296,"Вокзальное шос. (Осиновая Роща), дома: с 2 по 65;"
Парголово,296,"Выборгское шос., дома: 505, 507;"
Парголово,296,"Горское шос. (Осиновая Роща), дома: с 1 по 33;"
Парголово,296,"Ивовая ул. (Осиновая Роща), дома: с 2 по 27;"
Парголово,296,"Колхозная ул. (Осиновая Роща), дома: с 3 по 10;"
Парголово,296,"Крутая ул. (Осиновая Роща), дома: 7, 8;"
Парголово,296,"Лагерный пер. (Осиновая Роща), дома: с 1 по 28;"
Парголово,296,"Ленинградская ул., дома: с 87 по 99;"
Парголово,296,"Лесной пер. (Осиновая Роща), дома: 1, 2, 4;"
Парголово,296,"Межозерная ул. (Осиновая Роща), дома: 6, 9;"
Парголово,296,"Овражный пер. (Осиновая Роща), дом № 3;"
Парголово,296,"Осиновая ул. (Осиновая Роща), дома: с 1 по 19;"
Парголово,296,"Осиновая Роща (военный Гор.- 3), дома: 1, 2, 3, 4, 5, 6"
Парголово,296,"Песочное шос. (Осиновая Роща), дома: с 2 по 73, 93;"
Парголово,296,"Приозерское шос. (Осиновая Роща), дома: с 9 по 15(корп. 2) - нечетные;"
Парголово,296,"Рощинский пер. (Осиновая Роща), дома: с 3 по 5;"
Парголово,296,СНТ «Выборгский райсполком»
Парголово,296,СНТ «Гидролизпром»
Парголово,296,СНТ «Гипроникель»
Парголово,296,СНТ «Красная Заря»
Парголово,296,СНТ «Левашово»
Парголово,296,СНТ НИИТ «Песочное»
Парголово,296,СНТ «Парковая Роща»
Парголово,296,"Санаторный пер. (Осиновая Роща), дома: с 2 по 41;"
Парголово,296,"Сертоловская ул. (Осиновая Роща), дома с 8 по 26;"
Парголово,296,"Сертоловский пер. (Осиновая Роща), дом 9;"
Парголово,296,"Тополиная ул. (Осиновая Роща), дом № 9, 19;"
Парголово,296,"Школьный пер. (Осиновая Роща), дома: с 1 по 63;"
Парголово,296,"Юкковское шос. (Осиновая Роща), дома: с 1 по 27 - нечетные"
Парголово,296,"Яблоневая ул. (Осиновая Роща), дома: с 10 по 21;"
Парголово,296,"Ясеневый пер. (Осиновая Роща), дома: с 4 по 11;"
Парголово,297,"Приозерское шос. (Осиновая Роща), дома: 10 (корпус 1), 12, 12 (корпуса 1, 2), 14 (корпуса 1, 2, 3, 4), 16 корпус 1, 18 (корпуса 1, 2)."
Парголово,298,"Приозерское шос. (Осиновая Роща), дома: 18 (корпус 11), 20 (корпуса 5, 6);"
Парголово,298,"Юкковское шос. (Осиновая Роща), дома: 6 (корпуса 4, 5, 6, 7), 8 корпус 5."
Парголово,299,"Приозерское шос. (Осиновая Роща), дома: 14 (корпуса 5,6), 16 корпус 4, 18 (корпуса 3,4,6,7,8,9,10), 22 корпус 2;"
Парголово,300,"Юкковское шос. (Осиновая Роща), дома: 6 корпус 3, 8, 8 (корпуса 2,3,4,6), 10 (корпуса 1,3), 12 корпус 1."
Парголово,301,"Юкковское шос. (Осиновая Роща), дома: 12 (корпуса 2,3,4), 14 (корпуса 1,2,3,4,5,6,7,8)"
Парголово,302,"ул. Михаила Дудина, дома: 23 корпус 1, 25 корпус 1"
Парголово,303,"ул. Михаила Дудина, дом № 25 корпус 2;"
Парголово,303,"Заречная ул., дом № 25;"
Парголово,303,"ул. Валерия Гаврилина, дома 3 (корпуса 1,2), 5;"
Парголово,303,"ул. Николая Рубцова, дом № 12 корпус 1;"
Парголово,303,"ул. Федора Абрамова, дом 4."
Новоизмайловское,1388,"Краснопутиловская ул., дома: 71, 73, 75"
Пулковский меридиан,1401,"Московский пр., дома: 205"
Посадский,1627,"Кронверкский проспект, дома:  9"
Посадский,1627,"Куйбышева улица, дома:   1/5, 3, 5, 7, 9/8,13,15, 23"
Посадский,1627,"Мичуринская улица, дома:   1, 4, 5, 6, 7, 9/11"
Посадский,1627,"Петровская набережная, дома: 2 к2, 4"
Посадский,1627,"Троицкая площадь П.С., дома: 1"
Посадский,1628,"Конный переулок, дома:  1"
Посадский,1628,"Куйбышева улица, дома:   6, 8,10,12,14,19, 20, 21, 22, 24, 26 к2, 27, 28, 29, 30, 31, 32"
Посадский,1628,"Мичуринская улица, дома:   11/18,12,13,14/3,19, 21/11"
Посадский,1629,"Куйбышева улица, дома:   33/8, 34, 36"
Посадский,1629,"Малая Посадская улица, дома: 15,17,19, 21, 23"
Посадский,1629,"Петроградская набережная, дома:  2/4"
Посадский,1629,"Чапаева улица, дома: 2"
Посадский,1630,"Большая Посадская улица, дома: 1/10, 7а, 9/5"
Посадский,1630,"Каменноостровский проспект, дома: 1-3"
Посадский,1630,"Крестьянский переулок, дома:   4А"
Посадский,1630,"Кронверкский проспект, дома:  13/2"
Посадский,1630,"Малая Посадская улица, дома:  7/4,12,14,16,18, 20, 22-24, 30"
Посадский,1631,"Большая Посадская улица, дома:  18/7, 24/2"
Посадский,1631,"Котовского улица, дома:   1/10, 3/12, 5/14"
Посадский,1631,"Куйбышева улица, дома:   38-40"
Посадский,1631,"Малая Монетная улица, дома:  7"
Посадский,1631,"Малая Посадская улица, дома: 25/4"
Посадский,1631,"Мира улица, дома: 24, 28, 29, 31, 32, 35, 36"
Посадский,1631,"Петроградская набережная, дома:  26-28"
Посадский,1631,"Чапаева улица, дома: 11/4"
Посадский,1632,"Большая Посадская улица, дома:   4, 6,10"
Посадский,1632,"Дивенская улица, дома:  5, 9/3,14,18/16"
Посадский,1632,"Каменноостровский проспект, дома: 9/2,13/2,15,17,19/13"
Посадский,1632,"Малая Посадская улица, дома: 4А, 6, 8"
Посадский,1632,"Мира улица, дома: 15, 20, 23, 25"
Посадский,1633,"Большая Монетная улица, дома:   18,19А, 20, 21/9, 22, 23, 24, 25, 29, 30"
Посадский,1634,"Большая Монетная улица, дома:  31-33, 32, 34, 35/15"
Посадский,1634,"Рентгена улица, дома: 11,13,15/31, 21, 23"
Посадский,1634,"Чапаева улица, дома:   19, 21, 23, 24"
Посадский,1634,"Петроградская набережная, дома:  44"
Аптекарский остров,1635,"Каменноостровский проспект, дома: 25/2, 27, 27А, 29"
Аптекарский остров,1635,"Льва Толстого улица, дома: 1-3, 5, 7"
Аптекарский остров,1635,"Рентгена улица, дома:  4, 6,10"
Аптекарский остров,1635,"Чапаева улица, дома: 30"
Аптекарский остров,1636,"Большой проспект П.С., дома:   77, 79, 98,102,104,106"
Аптекарский остров,1636,"Каменноостровский проспект, дома: 35/75, 39,41, 43,45, 47"
Аптекарский остров,1636,"Карповки реки набережная, дома:   10,13, 21, 23, 25"
Аптекарский остров,1636,"Льва Толстого улица, дома: 2, 4"
Аптекарский остров,1636,"Петропавловская улица, дома: 4, 6, 8"
Аптекарский остров,1637,"Аптекарская набережная, дома:  6"
Аптекарский остров,1637,"Аптекарский проспект, дома: 7, 8, 8А, 10"
Аптекарский остров,1637,"Каменноостровский проспект, дома:  53/22, 55, 57"
Аптекарский остров,1637,"Карповки реки набережная, дома:  19"
Аптекарский остров,1637,"Литераторов улица, дома:  15,17"
Аптекарский остров,1637,"Профессора Попова улица, дома: 1, 2, 5, 9,12,18, 27"
Аптекарский остров,1637,"Чапыгина улица, дома:   ЗА, 5,11"
Аптекарский остров,1638,"Академика Павлова улица, дома:   14,166"
Аптекарский остров,1638,"Графтио улица, дома:  4, 6, 3, 5"
Аптекарский остров,1638,"Каменноостровский проспект, дома:  59, 61, 63, 65, 67, 69-71, 73-75"
Аптекарский остров,1639,"Каменноостровский проспект, дома: 42Б, 44/16, 44Б, 44В"
Аптекарский остров,1639,"Карповки реки набережная, дома:   16,16 к2,18, 20, 22 к 2"
Аптекарский остров,1639,"Ординарная улица, дома:   21"
Аптекарский остров,1640,"Большой проспект П.С., дома:   88, 90, 92, 94"
Аптекарский остров,1640,"Каменноостровский проспект, дома: 38/96, 40А"
Аптекарский остров,1640,"Ординарная улица, дома:  3, За, 5, 6, 7, 8,10,11/85,12,18,19, 20"
Аптекарский остров,1641,"Бармалеева улица, дома: 10,12,18, 21, 33"
Аптекарский остров,1641,"Большой проспект П.С., дома:   70-72"
